-0.235	-0.2484	-0.2686	-0.2484	-0.2618	-0.2686	-0.2417	-0.2551	-0.2887	-0.2753	-0.2551	-0.2618	-0.2954	-0.235	-0.2753	-0.2551
-0.2618	-0.2417	-0.2686	-0.2618	-0.2618	-0.2753	-0.2484	-0.2081	-0.2551	-0.2618	-0.2216	-0.2283	-0.2954	-0.2148	-0.2753	-0.2283
-0.2954	-0.2551	-0.282	-0.2887	-0.282	-0.3088	-0.2887	-0.2081	-0.2484	-0.2753	-0.2216	-0.235	-0.282	-0.2081	-0.282	-0.2417
-0.3021	-0.2551	-0.2686	-0.2954	-0.3021	-0.3156	-0.3088	-0.2216	-0.2618	-0.2753	-0.2283	-0.2484	-0.2618	-0.2014	-0.3021	-0.2686
-0.282	-0.235	-0.2484	-0.282	-0.2887	-0.3021	-0.2954	-0.2148	-0.2551	-0.2618	-0.2081	-0.2417	-0.2283	-0.1947	-0.3088	-0.2887
-0.2686	-0.2216	-0.2283	-0.2686	-0.2618	-0.2753	-0.2686	-0.2216	-0.2686	-0.2753	-0.2148	-0.2484	-0.2216	-0.2216	-0.2887	-0.282
-0.2686	-0.235	-0.2283	-0.282	-0.2686	-0.282	-0.2686	-0.2417	-0.2954	-0.3223	-0.2417	-0.2887	-0.2551	-0.2484	-0.2686	-0.2686
-0.2753	-0.2618	-0.2417	-0.2954	-0.2686	-0.2887	-0.2686	-0.2551	-0.3088	-0.329	-0.2753	-0.3223	-0.2887	-0.2686	-0.2618	-0.2484
-0.2618	-0.2618	-0.2551	-0.282	-0.2484	-0.2618	-0.2618	-0.2551	-0.2954	-0.3156	-0.2887	-0.3223	-0.2887	-0.282	-0.2618	-0.2148
-0.2417	-0.2484	-0.2551	-0.2618	-0.2417	-0.2417	-0.2551	-0.2283	-0.2484	-0.2753	-0.2618	-0.2954	-0.2551	-0.282	-0.2484	-0.2014
-0.2551	-0.2753	-0.2618	-0.2686	-0.2551	-0.2686	-0.2551	-0.235	-0.2484	-0.2417	-0.235	-0.2954	-0.2484	-0.2753	-0.2618	-0.2283
-0.2753	-0.2887	-0.2686	-0.282	-0.2484	-0.2887	-0.2686	-0.2283	-0.2551	-0.2417	-0.2216	-0.2887	-0.235	-0.2686	-0.2551	-0.2618
-0.2618	-0.282	-0.2686	-0.2686	-0.235	-0.2753	-0.2753	-0.2081	-0.2417	-0.2484	-0.2148	-0.2551	-0.2283	-0.2551	-0.2283	-0.2686
-0.2014	-0.235	-0.2551	-0.2283	-0.2014	-0.235	-0.2484	-0.2014	-0.235	-0.2417	-0.2216	-0.2148	-0.2148	-0.235	-0.2216	-0.2551
-0.1477	-0.1813	-0.2014	-0.1813	-0.1611	-0.1813	-0.1746	-0.1611	-0.1947	-0.2014	-0.1947	-0.1746	-0.188	-0.2081	-0.2081	-0.2417
-0.1276	-0.1611	-0.1544	-0.141	-0.1343	-0.1611	-0.1208	-0.1276	-0.1678	-0.1611	-0.1611	-0.1611	-0.1678	-0.1813	-0.1947	-0.2283
-0.141	-0.1678	-0.1544	-0.1477	-0.141	-0.1813	-0.141	-0.141	-0.1813	-0.1813	-0.1678	-0.2081	-0.1813	-0.1947	-0.1746	-0.2081
-0.1746	-0.2014	-0.1611	-0.1678	-0.1678	-0.2148	-0.1813	-0.1678	-0.2081	-0.2216	-0.1947	-0.2551	-0.2148	-0.2283	-0.1746	-0.2216
-0.2081	-0.235	-0.188	-0.188	-0.1947	-0.2484	-0.2148	-0.1947	-0.235	-0.2551	-0.2283	-0.2753	-0.2417	-0.2551	-0.2081	-0.2484
-0.2417	-0.2618	-0.2417	-0.2484	-0.2551	-0.2753	-0.2618	-0.2216	-0.2484	-0.2686	-0.2484	-0.2618	-0.2484	-0.2686	-0.2216	-0.2484
-0.2551	-0.282	-0.2753	-0.3021	-0.2887	-0.2954	-0.282	-0.2148	-0.2484	-0.2484	-0.2484	-0.235	-0.2417	-0.2484	-0.2283	-0.2216
-0.2417	-0.2753	-0.2686	-0.2954	-0.282	-0.282	-0.2753	-0.2081	-0.2551	-0.235	-0.2551	-0.2216	-0.2484	-0.2216	-0.2417	-0.2148
-0.1947	-0.2216	-0.2081	-0.2283	-0.2216	-0.2216	-0.2283	-0.1813	-0.2216	-0.2081	-0.2283	-0.1947	-0.235	-0.2014	-0.2148	-0.1947
-0.1544	-0.1611	-0.1544	-0.1477	-0.1611	-0.1611	-0.1746	-0.141	-0.1746	-0.1746	-0.1947	-0.1678	-0.2014	-0.1947	-0.1813	-0.1477
-0.1477	-0.1343	-0.141	-0.1141	-0.1343	-0.141	-0.141	-0.1141	-0.1678	-0.1544	-0.1947	-0.1678	-0.1947	-0.188	-0.1813	-0.141
-0.1947	-0.1611	-0.1746	-0.141	-0.1611	-0.1813	-0.1678	-0.141	-0.188	-0.1947	-0.2081	-0.1947	-0.2216	-0.1947	-0.2148	-0.1947
-0.2283	-0.2014	-0.2551	-0.188	-0.2081	-0.2216	-0.2148	-0.1678	-0.2081	-0.2283	-0.2283	-0.2283	-0.235	-0.2148	-0.235	-0.235
-0.2417	-0.2417	-0.3088	-0.235	-0.2417	-0.2417	-0.2417	-0.2081	-0.235	-0.2618	-0.2417	-0.2618	-0.2484	-0.235	-0.2283	-0.2484
-0.235	-0.2551	-0.3021	-0.2484	-0.2551	-0.2417	-0.2484	-0.235	-0.2283	-0.2618	-0.235	-0.282	-0.235	-0.235	-0.1947	-0.2283
-0.2417	-0.2551	-0.2686	-0.2484	-0.2417	-0.2417	-0.235	-0.2216	-0.2014	-0.2283	-0.2014	-0.2618	-0.2148	-0.2014	-0.1746	-0.2014
-0.2417	-0.235	-0.2484	-0.2417	-0.235	-0.235	-0.2417	-0.2014	-0.2081	-0.2283	-0.188	-0.2484	-0.2216	-0.1813	-0.1746	-0.1947
-0.2283	-0.2081	-0.2484	-0.2417	-0.235	-0.235	-0.2551	-0.1947	-0.2417	-0.2551	-0.2148	-0.2551	-0.2484	-0.2081	-0.2081	-0.2216
-0.2014	-0.1813	-0.2417	-0.2216	-0.2216	-0.2081	-0.2484	-0.1678	-0.2484	-0.2686	-0.2216	-0.2417	-0.2484	-0.2283	-0.2216	-0.2417
-0.1678	-0.1611	-0.2216	-0.1947	-0.1947	-0.1544	-0.2216	-0.1276	-0.2148	-0.2216	-0.1746	-0.2014	-0.2148	-0.2216	-0.2014	-0.2148
-0.1678	-0.1611	-0.2014	-0.2081	-0.1813	-0.1477	-0.2014	-0.1074	-0.1746	-0.1746	-0.141	-0.1611	-0.1746	-0.1947	-0.188	-0.1813
-0.2014	-0.2081	-0.2081	-0.2417	-0.1947	-0.1678	-0.2148	-0.1276	-0.1813	-0.1678	-0.1611	-0.1746	-0.1611	-0.1746	-0.2148	-0.188
-0.2283	-0.2283	-0.2417	-0.2618	-0.2283	-0.2014	-0.2484	-0.188	-0.2148	-0.2081	-0.2014	-0.2014	-0.2081	-0.1947	-0.2551	-0.2283
-0.235	-0.2081	-0.2686	-0.2551	-0.235	-0.2216	-0.2618	-0.2417	-0.2618	-0.2686	-0.2417	-0.2484	-0.2551	-0.2484	-0.2551	-0.2551
-0.235	-0.1947	-0.2618	-0.235	-0.2417	-0.2283	-0.2551	-0.2484	-0.2887	-0.2887	-0.2551	-0.2686	-0.2686	-0.2887	-0.2551	-0.2551
-0.2417	-0.2081	-0.2551	-0.2417	-0.2417	-0.2417	-0.2551	-0.2484	-0.2887	-0.2753	-0.2417	-0.2686	-0.2686	-0.282	-0.2216	-0.2283
-0.2484	-0.2283	-0.2484	-0.2551	-0.2484	-0.2551	-0.2618	-0.2417	-0.2753	-0.2484	-0.2216	-0.2417	-0.2551	-0.2618	-0.1813	-0.1947
-0.2618	-0.2484	-0.2753	-0.2618	-0.2551	-0.2686	-0.2686	-0.2484	-0.2484	-0.235	-0.2283	-0.235	-0.2417	-0.2484	-0.1947	-0.1947
-0.282	-0.3021	-0.3223	-0.2887	-0.2753	-0.3021	-0.2954	-0.2887	-0.2686	-0.2618	-0.2753	-0.2753	-0.2887	-0.282	-0.2216	-0.2283
-0.3021	-0.3357	-0.3558	-0.3088	-0.3088	-0.329	-0.3156	-0.3156	-0.3021	-0.3021	-0.3088	-0.3088	-0.3357	-0.3088	-0.2686	-0.2753
-0.3223	-0.3424	-0.3625	-0.3223	-0.329	-0.3491	-0.329	-0.3021	-0.3156	-0.3357	-0.3156	-0.3088	-0.3357	-0.3156	-0.3156	-0.3088
-0.3088	-0.3223	-0.3424	-0.3156	-0.3156	-0.329	-0.3156	-0.2753	-0.3156	-0.3424	-0.2954	-0.2954	-0.3156	-0.3156	-0.3156	-0.3156
-0.2686	-0.2954	-0.3021	-0.2686	-0.2887	-0.2753	-0.2887	-0.2686	-0.3088	-0.3088	-0.2686	-0.282	-0.2954	-0.3021	-0.2887	-0.3088
-0.2216	-0.2551	-0.2618	-0.2081	-0.2216	-0.2014	-0.2417	-0.2484	-0.2753	-0.2618	-0.2216	-0.2484	-0.2551	-0.2753	-0.2216	-0.2551
-0.2014	-0.2283	-0.2417	-0.1813	-0.1947	-0.1746	-0.2081	-0.2216	-0.2484	-0.2417	-0.1947	-0.235	-0.2283	-0.2551	-0.188	-0.2081
-0.2081	-0.235	-0.2484	-0.1947	-0.2148	-0.1947	-0.2216	-0.2216	-0.2551	-0.2484	-0.2148	-0.2283	-0.2417	-0.2551	-0.2081	-0.2148
-0.2148	-0.2283	-0.2283	-0.2148	-0.2148	-0.2216	-0.2216	-0.2417	-0.2753	-0.2618	-0.235	-0.2417	-0.2551	-0.2551	-0.2216	-0.235
-0.2216	-0.2148	-0.2081	-0.2216	-0.2148	-0.2417	-0.2283	-0.2283	-0.2484	-0.2618	-0.2283	-0.2148	-0.235	-0.2484	-0.2081	-0.2148
-0.2148	-0.1947	-0.1813	-0.2081	-0.2081	-0.235	-0.2216	-0.2081	-0.2148	-0.2283	-0.2014	-0.1947	-0.2216	-0.2484	-0.2081	-0.1947
-0.2014	-0.1813	-0.1544	-0.188	-0.1947	-0.2216	-0.1947	-0.1813	-0.1947	-0.2014	-0.188	-0.2014	-0.2216	-0.235	-0.2014	-0.1947
-0.2148	-0.2148	-0.1813	-0.2081	-0.2081	-0.2417	-0.188	-0.188	-0.235	-0.2081	-0.2014	-0.2283	-0.235	-0.2216	-0.2148	-0.2014
-0.2283	-0.2417	-0.2484	-0.2283	-0.235	-0.2484	-0.2081	-0.2081	-0.2686	-0.2484	-0.235	-0.2484	-0.2283	-0.235	-0.2283	-0.235
-0.235	-0.2551	-0.282	-0.2417	-0.2417	-0.2417	-0.2216	-0.235	-0.2753	-0.2484	-0.2417	-0.2417	-0.235	-0.2551	-0.235	-0.2686
-0.2551	-0.2618	-0.2753	-0.2618	-0.2216	-0.2484	-0.2283	-0.2484	-0.2753	-0.235	-0.2484	-0.2417	-0.2417	-0.2618	-0.2618	-0.2954
-0.2753	-0.2686	-0.2618	-0.2686	-0.2148	-0.2551	-0.235	-0.2484	-0.2618	-0.2216	-0.2484	-0.2484	-0.2551	-0.2618	-0.2686	-0.2954
-0.2954	-0.2887	-0.2686	-0.282	-0.235	-0.282	-0.2686	-0.235	-0.2551	-0.2417	-0.2484	-0.2551	-0.2551	-0.2618	-0.2618	-0.2887
-0.2954	-0.2954	-0.2887	-0.2954	-0.2551	-0.3021	-0.2887	-0.2417	-0.2618	-0.2618	-0.2618	-0.2551	-0.2686	-0.2686	-0.2686	-0.2887
-0.2551	-0.2686	-0.282	-0.2753	-0.235	-0.2753	-0.282	-0.282	-0.282	-0.2887	-0.2954	-0.2618	-0.2954	-0.2753	-0.282	-0.2954
-0.2283	-0.2283	-0.2686	-0.2551	-0.2014	-0.2283	-0.2686	-0.2753	-0.2887	-0.2887	-0.2887	-0.2417	-0.2954	-0.2753	-0.2887	-0.2887
-0.2283	-0.2148	-0.2417	-0.2417	-0.2081	-0.2081	-0.2618	-0.235	-0.2686	-0.2618	-0.2618	-0.2283	-0.2753	-0.2551	-0.2618	-0.282
-0.235	-0.2283	-0.235	-0.2618	-0.2417	-0.2216	-0.2484	-0.2081	-0.2618	-0.2283	-0.2484	-0.2417	-0.2551	-0.2484	-0.235	-0.2686
-0.2417	-0.2618	-0.2417	-0.2686	-0.2753	-0.2484	-0.2551	-0.1947	-0.2753	-0.2283	-0.2417	-0.2618	-0.2551	-0.2484	-0.2014	-0.2417
-0.2551	-0.2686	-0.2618	-0.2686	-0.2753	-0.282	-0.282	-0.1813	-0.2753	-0.2484	-0.2148	-0.2551	-0.235	-0.2417	-0.1947	-0.2081
-0.2417	-0.2283	-0.2417	-0.235	-0.2216	-0.2686	-0.2618	-0.1678	-0.2686	-0.2283	-0.188	-0.2283	-0.2216	-0.2216	-0.2417	-0.2148
-0.188	-0.1544	-0.188	-0.1611	-0.1544	-0.2216	-0.2081	-0.1678	-0.2417	-0.2081	-0.188	-0.2014	-0.2148	-0.2014	-0.2484	-0.188
-0.1276	-0.1074	-0.1477	-0.1074	-0.094	-0.1611	-0.1544	-0.1343	-0.188	-0.1746	-0.1678	-0.1544	-0.1947	-0.1611	-0.2081	-0.1678
-0.1074	-0.1007	-0.1477	-0.1141	-0.0873	-0.1343	-0.1343	-0.1007	-0.141	-0.1343	-0.1544	-0.1208	-0.1611	-0.1343	-0.1611	-0.1678
-0.1141	-0.1276	-0.1544	-0.1343	-0.1208	-0.141	-0.1477	-0.094	-0.1074	-0.094	-0.141	-0.094	-0.1141	-0.1007	-0.1544	-0.1813
-0.1074	-0.1544	-0.1477	-0.141	-0.141	-0.1343	-0.1477	-0.1141	-0.1208	-0.0806	-0.1141	-0.1074	-0.094	-0.0873	-0.1678	-0.1746
-0.1074	-0.1678	-0.1746	-0.1611	-0.1678	-0.141	-0.1746	-0.1343	-0.1544	-0.094	-0.1141	-0.1611	-0.1141	-0.1276	-0.1746	-0.1813
-0.1208	-0.1678	-0.1947	-0.1678	-0.2014	-0.1611	-0.2014	-0.1611	-0.1813	-0.141	-0.1611	-0.2014	-0.141	-0.1813	-0.1678	-0.188
-0.1276	-0.1611	-0.1947	-0.1611	-0.2081	-0.1678	-0.1947	-0.1611	-0.1813	-0.1678	-0.188	-0.1813	-0.1544	-0.188	-0.1477	-0.188
-0.1276	-0.1678	-0.1813	-0.1477	-0.2081	-0.1611	-0.1813	-0.1678	-0.1746	-0.1947	-0.188	-0.141	-0.1477	-0.1813	-0.1544	-0.2014
-0.1276	-0.1611	-0.1544	-0.141	-0.188	-0.141	-0.1746	-0.1611	-0.1746	-0.1947	-0.1611	-0.1074	-0.1343	-0.1678	-0.1678	-0.188
-0.1477	-0.1746	-0.1477	-0.1477	-0.1813	-0.1477	-0.1611	-0.1611	-0.1746	-0.1678	-0.141	-0.1141	-0.1276	-0.1477	-0.1611	-0.1678
-0.1813	-0.2014	-0.1611	-0.1813	-0.1947	-0.1746	-0.1746	-0.188	-0.2148	-0.1611	-0.1746	-0.1813	-0.1746	-0.1813	-0.1678	-0.1813
-0.2283	-0.2417	-0.2283	-0.2484	-0.2283	-0.2417	-0.2148	-0.2283	-0.2551	-0.2014	-0.2283	-0.2484	-0.235	-0.235	-0.1947	-0.2148
-0.282	-0.2887	-0.2954	-0.3223	-0.282	-0.3021	-0.282	-0.2686	-0.2954	-0.2484	-0.2618	-0.2954	-0.2753	-0.2686	-0.2551	-0.2686
-0.3156	-0.3156	-0.3156	-0.3491	-0.329	-0.329	-0.329	-0.2887	-0.3223	-0.2887	-0.2551	-0.3156	-0.2753	-0.282	-0.2954	-0.3021
-0.282	-0.3021	-0.3021	-0.3223	-0.3088	-0.3156	-0.3088	-0.2954	-0.3223	-0.3156	-0.2417	-0.2954	-0.2753	-0.2954	-0.282	-0.2686
-0.235	-0.2753	-0.282	-0.2887	-0.2686	-0.2887	-0.2887	-0.2753	-0.3088	-0.3223	-0.2484	-0.2686	-0.2887	-0.2954	-0.235	-0.2148
-0.2216	-0.2484	-0.2618	-0.2551	-0.235	-0.2618	-0.2618	-0.2484	-0.3088	-0.3021	-0.2551	-0.2484	-0.2887	-0.282	-0.1947	-0.188
-0.2081	-0.235	-0.235	-0.2417	-0.2148	-0.2484	-0.235	-0.2148	-0.2686	-0.2417	-0.2216	-0.2216	-0.2551	-0.2551	-0.1678	-0.1678
-0.2014	-0.235	-0.2216	-0.2283	-0.2081	-0.2417	-0.2283	-0.2081	-0.2283	-0.2081	-0.2081	-0.1947	-0.235	-0.2417	-0.1678	-0.1746
-0.2014	-0.2148	-0.2081	-0.2081	-0.188	-0.2216	-0.2283	-0.2014	-0.2081	-0.2014	-0.2014	-0.1947	-0.2417	-0.2484	-0.1678	-0.1611
-0.1947	-0.1813	-0.188	-0.1813	-0.1678	-0.2014	-0.2081	-0.2081	-0.2081	-0.2081	-0.2081	-0.2081	-0.2618	-0.2484	-0.1544	-0.1611
-0.1813	-0.1611	-0.1611	-0.1813	-0.1544	-0.188	-0.188	-0.1813	-0.2014	-0.2148	-0.188	-0.2014	-0.2484	-0.2283	-0.1678	-0.1813
-0.1746	-0.1746	-0.1746	-0.2014	-0.1611	-0.1813	-0.188	-0.1746	-0.188	-0.2148	-0.1611	-0.1947	-0.2216	-0.2148	-0.2014	-0.2148
-0.1611	-0.1813	-0.188	-0.2081	-0.1746	-0.1678	-0.188	-0.1678	-0.1947	-0.2148	-0.1477	-0.1947	-0.1947	-0.2081	-0.2216	-0.2081
-0.1611	-0.1746	-0.1813	-0.1947	-0.1544	-0.1477	-0.1813	-0.1746	-0.188	-0.1947	-0.1477	-0.188	-0.1813	-0.2014	-0.2081	-0.1947
-0.1544	-0.1611	-0.1813	-0.1611	-0.1208	-0.1343	-0.1746	-0.1746	-0.1813	-0.1746	-0.1611	-0.1678	-0.1678	-0.188	-0.188	-0.1813
-0.1477	-0.1611	-0.1746	-0.1477	-0.1141	-0.141	-0.1611	-0.1746	-0.2081	-0.188	-0.1813	-0.1544	-0.1813	-0.1947	-0.1678	-0.1678
-0.1611	-0.1678	-0.1678	-0.1746	-0.1544	-0.141	-0.1813	-0.1611	-0.235	-0.1813	-0.1947	-0.1611	-0.188	-0.188	-0.1678	-0.1544
-0.1477	-0.1544	-0.1544	-0.188	-0.1611	-0.1343	-0.188	-0.1343	-0.2216	-0.1544	-0.1813	-0.141	-0.1544	-0.1678	-0.1678	-0.1477
-0.1343	-0.1276	-0.1477	-0.1611	-0.141	-0.1208	-0.1746	-0.1141	-0.1611	-0.1208	-0.1477	-0.1141	-0.1007	-0.141	-0.1746	-0.1343
-0.1276	-0.0873	-0.1276	-0.1208	-0.1208	-0.1141	-0.1343	-0.0873	-0.1007	-0.1074	-0.1074	-0.094	-0.0739	-0.1007	-0.141	-0.1074
-0.1276	-0.0671	-0.1007	-0.0806	-0.1074	-0.1074	-0.0739	-0.0671	-0.0537	-0.0739	-0.0671	-0.0537	-0.0537	-0.0336	-0.1141	-0.0806
-0.1074	-0.0671	-0.094	-0.0739	-0.1007	-0.1074	-0.047	-0.0671	-0.0537	-0.0739	-0.0604	-0.0336	-0.0604	-0.0269	-0.0873	-0.094
-0.094	-0.0873	-0.1074	-0.1007	-0.1208	-0.1208	-0.0806	-0.094	-0.1007	-0.1074	-0.0739	-0.0604	-0.094	-0.0806	-0.0671	-0.1208
-0.0806	-0.0739	-0.1007	-0.1074	-0.1208	-0.1141	-0.094	-0.1007	-0.1074	-0.1208	-0.0739	-0.0739	-0.094	-0.094	-0.0537	-0.1276
